13:56:16.007 > ets Jul 29 2019 12:21:46 
13:56:16.007 >  
13:56:16.007 > rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT) 
13:56:16.015 > configsip: 0, SPIWP:0xee 
13:56:16.017 > clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00 
13:56:16.022 > mode:DIO, clock div:2 
13:56:16.025 > load:0x3fff0030,len:1184 
13:56:16.028 > load:0x40078000,len:13232 
13:56:16.030 > load:0x40080400,len:3028 
13:56:16.033 > entry 0x400805e4 
13:56:17.172 > Presence,Fall_State,Distance_dm,Intensity,Breath_Rate,Heart_Rate,Raw_Hex 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
15:51:15.175 >  32 54 43 
